"Acetanaerobacterium","Acetitomaculum","Acetivibrio","Achromobacter","Acidaminococcaceae_unclassified","Acidaminococcus","Actinobacteria_unclassified","Actinomyces","Actinomycetaceae_unclassified","Actinomycetales_unclassified","Afipia","Akkermansia","Alcaligenaceae_unclassified","Alistipes","Alkalibaculum","Allisonella","Allobaculum","Alloprevotella","Alphaproteobacteria_unclassified","Anaerobacter","Anaerococcus","Anaerofilum","Anaerofustis","Anaeroplasma","Anaerosalibacter","Anaerostipes","Anaerotruncus","Anaerovorax","Arcobacter","Asaccharobacter","Asteroleplasma","Atopobium","Azomonas","Bacilli_unclassified","Bacteria_unclassified","Bacteroidales_unclassified","Bacteroides","Bacteroidetes_unclassified","Barnesiella","Bdellovibrionales_unclassified","Betaproteobacteria_unclassified","Bifidobacteriaceae_unclassified","Bifidobacterium","Bilophila","Blautia","Brachybacterium","Brachyspira","Bradyrhizobiaceae_unclassified","Brevundimonas","Burkholderiales_unclassified","Butyricicoccus","Butyricimonas","Campylobacter","Campylobacterales_unclassified","Candidatus_Saccharibacteria_unclassified","Catenibacterium","Cellulosibacter","Cellulosilyticum","Cetobacterium","Chloroflexus","Cloacibacillus","Cloacibacterium","Clostridia_unclassified","Clostridiaceae_1_unclassified","Clostridiales_Incertae_Sedis_XI_unclassified","Clostridiales_Incertae_Sedis_XIII_unclassified","Clostridiales_unclassified","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XIX","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Collinsella","Coprobacillus","Coprococcus","Coriobacteriaceae_unclassified","Corynebacterium","Cryomorphaceae_unclassified","Deltaproteobacteria_unclassified","Dermabacter","Dermabacteraceae_unclassified","Desulfovibrio","Desulfovibrionaceae_unclassified","Desulfovibrionales_unclassified","Dialister","Dorea","Dysgonomonas","Eggerthella","Elusimicrobium","Enterobacteriaceae_unclassified","Enterococcaceae_unclassified","Enterococcus","Enterorhabdus","Erysipelotrichaceae_unclassified","Escherichia.Shigella","Ethanoligenens","Eubacteriaceae_unclassified","Eubacterium","Faecalibacterium","Finegoldia","Firmicutes_unclassified","Flavobacteriaceae_unclassified","Flavobacteriales_unclassified","Flavonifractor","Fusobacteriaceae_unclassified","Fusobacteriales_unclassified","Fusobacterium","Gammaproteobacteria_unclassified","Garciella","Gemmiger","Gordonibacter","Gracilibacteraceae_unclassified","Granulicatella","Haemophilus","Hallella","Hespellia","Holdemania","Howardella","Hydrogenoanaerobacterium","Kerstersia","Klebsiella","Kluyvera","Lachnoanaerobaculum","Lachnospira","Lachnospiraceae_unclassified","Lactobacillaceae_unclassified","Lactobacillales_unclassified","Lactobacillus","Lactococcus","Lactonifactor","Lentisphaerae_unclassified","Lentisphaeria_unclassified","Leptotrichia","Lutispora","Marvinbryantia","Megamonas","Megasphaera","Mesorhizobium","Mitsuokella","Mogibacterium","Mollicutes_unclassified","Moryella","Nitrobacter","Novosphingobium","Odoribacter","Olsenella","Opitutae_unclassified","Oribacterium","Ornithinimicrobium","Oscillibacter","Oxalobacter","Paludibacter","Pannonibacter","Parabacteroides","Paracoccus","Paraprevotella","Parasporobacterium","Parasutterella","Parcubacteria_unclassified","Parvimonas","Pasteurellaceae_unclassified","Peptococcaceae_1_unclassified","Peptococcus","Peptoniphilus","Peptostreptococcaceae_unclassified","Peptostreptococcus","Phascolarctobacterium","Porphyromonadaceae_unclassified","Porphyromonas","Prevotella","Prevotellaceae_unclassified","Propionibacterium","Proteobacteria_unclassified","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonadaceae_unclassified","Pseudoramibacter","Pyramidobacter","Raoultella","Rhodobacteraceae_unclassified","Rhodospirillaceae_unclassified","Rhodospirillales_unclassified","Rickettsiaceae_unclassified","Rikenella","Rikenellaceae_unclassified","Robinsoniella","Roseburia","Roseomonas","Rothia","Ruminococcaceae_unclassified","Ruminococcus","Ruminococcus2","Saccharofermentans","Sarcina","Schwartzia","Sedimentibacter","Sediminibacterium","Selenomonadales_unclassified","Slackia","Sneathia","Sphingobacterium","Sphingomonas","Sporacetigenium","Sporobacter","Streptococcaceae_unclassified","Streptococcus","Subdoligranulum","Succinatimonas","Succiniclasticum","Succinivibrio","Succinivibrionaceae_unclassified","Sutterella","Synergistaceae_unclassified","Syntrophococcus","Tannerella","Tissierella","Treponema","Turicibacter","Vampirovibrio","Veillonella","Veillonellaceae_unclassified","Victivallis","Xylanibacter"
0.8,0,0.4,0,0,0,0,0,0,0,0,0,0.39,14.91,0,0,0,0,0.38,0,0,0,0,0,0,21.92,0.78,1.03,0,1.02,0,0,0,0,7.37,3.62,161.57,0.64,34.17,0,0,0,0,0,201.14,0,0,0,0,0,5.91,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,12.23,88.72,0,2.79,0,18.72,10.95,0.41,0,0,0.43,0.36,0,0,0,0,0,0,0,0,0,0.36,0,3.8,0,0,0,0,0,12.85,0,0,0,0,2.71,0,4.34,0,0,2.54,0,0,0,0,0,0,0.71,0,0,0,0,0,0.45,0,0,0,0,0,0,0,262.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,1.13,0,0,0.33,0,0,0,0,0.77,0,0,0.34,0,0,0,0,0,0,0,0,1.77,0,73.63,0,0,42.82,1.5,11.19,0,0,0,0,0,0,0,0,0,0,0.71,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0,0,0,1.19,0,0,0,0,0,0,0,0,54.04,0,0,0,0,6.08,0.19,0,0,0,0,0,23.29,0,0,0,0,0,0,0,0,25.08,25.31,298.99,3.11,27.92,0,0,0,0,0,26.17,0,0,0,0,0,0.17,8.78,0,0,0,0,0,0,0,0,0.13,0,0.5,1.56,0,0,58.8,26.14,0.74,1.81,0,0.81,0.63,0.83,7.06,0.47,3.93,0.38,0,0,0,0,0,0,0.42,0,0,0.33,0,0.22,0,0.2,0,0,0,0.93,0,0,0,0,45.09,0,16.38,0,0.23,2.4,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.82,78.67,0,0,0,0,0,0.45,0.49,0,0,0,0,0,0,0,0,0,0,0,0,5.14,0,0,0,0,14.63,0.63,0,0,52.67,0,19.41,0,0.23,0,0,0,0,0,0,0.71,0,0.21,31.08,0,0.68,3.18,0,0.87,0,0,0,0,0,0,0,0,0,0,0.12,0.73,0,22.38,0,0,81.12,22.34,5.2,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,1.75,0,0,0,0,1.49,0,0,0.3,0,0,0,0,0,0,0.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,68.39,0,0,0,0.96,0,0.27,0,0,0,0,0,3.88,0,0.34,0,0.24,0,0,0,0,4.01,18.79,376.81,0,0.46,0,0,0,0,0,12.88,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0.27,0.2,0,0,22.81,27.06,1.57,2.23,0,1.93,2.97,0,0.85,0,16.53,0,0,0,3.65,0,0,0,0,0,0,5.64,0,0.33,0,0,0,0,0,0.33,0,0,0,0,66.93,0,5.38,0,0,0.76,0,0,0,0,0,11.32,0.27,0,0,0,0,0,1.04,0,0,0,0,0,0,3.99,116.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62,0,0,0,0,22.55,0,0,0,54.39,0,0.3,0,0.88,0,0,0,0,0,0,1.1,0,0.3,10.8,0,0,0.87,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,63.82,0,0,58.77,11.31,2.94,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
0,0,0,0.2,0,0,0.18,0,0,0,0,0.22,0,50.51,0,0,0,0,3.63,0,0,0,0,0,0,6.83,0,0.31,0,0.41,0,0,0,0,8.3,5.95,335.46,0.88,21.37,0,0.12,0,0,0,21.4,0,0,0,0,0.1,3.26,1.77,0,0,0,0,0,0,0,0,0,0,1.15,0.22,0,0,40.24,7.35,0.54,0.25,0,4.09,2.2,0.55,0.48,0.34,19.75,0.32,0,0,0,0,0,0,0,0,0,2.69,0,0.14,0,0,0,0,0,1.46,0,0,0,0,104.84,0,7.6,0,0,0.86,0,0,0,0,0,11.64,0,0,0,0,0,0,1,0,0,0,0,0,0,1.75,149.53,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,10.87,0,0,0,0,29.83,0,0,0,28.34,0,0,0,0.14,0,0,0,0,0.1,0,0,0,0,2.28,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.42,0.32,50.21,0,0,42.94,27.99,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0
0.12,0,0,0.09,0,0,0,0,0,0,0,5,0,43.82,0,0,0,0,0,0,0,0.05,0,0,0,10.31,1.39,0.34,0,0.13,0,0,0,0,4.29,10.5,338.35,0.48,43.45,0,0,0,0.35,0,28.12,0,0,0.05,0,0.08,1.83,13.88,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0.06,33.32,20.49,0,1.01,0,1.34,0.38,0,2.97,0,13.6,0.73,0,0,0,0,0,0,0,0,0.06,2.37,0,0.58,0,0.05,0,0,0,1.8,0,0,0,0,31.69,0,5.81,0,0,4.06,0,0,0,0,0,31.79,0,0,0,0,0,0,0.36,0.31,0,0,0,0,0,2.78,92.48,0,0.06,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,6.45,0,0,0,0.08,40.01,0.09,0,0,108.31,0,0,0.16,0.56,0,0,0,0,0,0,0.05,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,4,0,0,77.16,5.42,21.01,0,0,0,0,0,0,0,0,0,0,0.09,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.69,0,0,0,0.19,0,0,0,0,0,0,0.21,0,46.76,0,0,0,0,3.21,0,0,0,0.16,0,0,10.43,0.47,0.17,0,0,6.64,0,0,0,10.59,4.55,142.67,0.58,11.35,0,0,0,0,0.15,25.51,0,0,0,0,0,1.9,0.77,0,0,0,0,0,0,0,0,0.22,0,1.77,0.16,0,0,43.59,8.05,0.16,2.36,0,1.72,0.32,0,3.71,0.28,12.39,0.93,0,0,0,0,0,0,0,0,0,6.79,0,0,0,0,0,0,0,1.35,0,0,0,0,82.24,0,24.4,0,0,1.07,0,0,0.12,0,0,25.16,0,0,0,0,0.17,0,0.18,0.87,0.15,0,0,0,0,2.3,99.81,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,12.14,0,0,0,0,9.62,0,0,0,43.17,0,0,0,0.1,0,0,0,0,0,0,0.44,0,0,6.8,0,232.18,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.3,0,22.57,0,0,63.21,15.45,15.94,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.58,0.14
0,0,0,0,0,0,0,0,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,1.77,703.93,0,0,0,0,0,0,0,74.11,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2.61,0,0,0.77,22.62,3.13,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,9.11,0,0,0,0,1.54,3.41,0,28.12,0,0,10.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,1.91,0,0,0,49.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92,0,0,19.24,3.13,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0
0,0,0,0,0.54,0,0,0,0,0,0,0,0,18.65,0,0,0,0,0,0,0,0,0,0,0,17.32,0,0,0,0,0,0,0,0,2.22,2.22,500.58,1.72,0,0,0,0,0,0,31.33,0,0,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,14.51,4.14,0,1,0,4.67,5.11,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,3.65,0,0.57,0,0,0,0,0,0.61,0,0,0,0,94.36,0,8.81,0,0,3.59,0,0,0,0,0,41.31,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0.5,154.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,35.31,0,0,21.57,17.63,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0.54,0,0,0,0,0,0,0,45.7,0,0,0,0,0,0,0,0,0,0,0,3.78,0,0,0,0,0,0,0,0,7.31,2.26,254.51,0,0,0,0,0,0,0,18.59,0,0,0,0,0,7.15,0,0,0,0,0,0,0,0,0,0,0,0.45,1.58,0,0,33.85,2.24,6.4,14,0,4.64,0,0,2.68,0,15.85,0.54,0,0,0,0,0,0,0,0,0,4.31,4.13,0,0,0,0,0,0,0.45,0,0,0,0,97.96,0,14.34,0,0,3.15,0,0,0.48,0,0,27.74,0,0,0,0,0,0,0.53,0.6,0,0,0,0,0,0.54,169.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.76,0,0,0,0,30.56,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.82,0,0,62.05,21.41,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.52,0,0,0,0,0,0,0,0,0,0,0,0,90.22,0,0,0,0,0,0,0,0,0.5,0,0,8.28,0.63,0.54,0,0,0,0,0,0,5.4,7.37,318.3,7.09,1.52,0,0.6,0,0,0,25.09,0,0,0,0,0,0.57,1.14,0,0,0,0,0,0,0,0,0.91,0,0.47,0,0,0,34.09,11.01,0,0.6,0,1.49,2.86,0.5,5.45,0,12.07,0.54,0,0,0,0,0,0,0,0,0,5.73,0,0,0,1,0,0,0,1.73,0.46,0,0.51,0,154.06,0,15.99,0,0,1.44,0,0,0,0,0,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,73.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.39,0,0,0,0,28.89,0,0,0,43.6,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0.49,0,17.86,0,0,75.88,28.12,6.11,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,81.83,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,8.09,7.37,437.23,0,0,0,0,0,0,0,88.25,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,30.14,12.02,0,0,0,9.5,18.4,1.04,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0.56,0,0,0,1.06,129.67,0,2.05,0,0,4.41,0,0,0,0,0,0,0,0,0,0,0,0,12.58,0,0,0,0,0,0,0,88.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,27.59,24.97,22.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.3,24.45,0,0,0,0,2.7,0,0,0,0,0,0,2.2,0,0.98,0,0,0,0,0,0,3.85,7.56,237.92,0,45.02,0,0,0,0,0,36.87,0,0,0,0,0,1.55,3.29,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,5.57,14.97,1.01,2.41,0,3.01,2.05,0,4.84,0,2.98,1.16,0,0,0,0,0,0,0,0,0,7.64,0,0,0,0,0,0,0,0.35,0,0,0,0,75.9,0,3.85,0,0,2.1,0,0,0,0,0,5.42,0,0,0,0,0,0,0.27,1.56,0,0,0,0,0,1.95,91.81,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,5.62,0,0,0,42.2,0,20.96,0,0,0,0,0,0,0,0,0.35,0,0,0.35,0,242.43,11.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,20.98,0,0,24.73,28.79,11.22,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,2.48,0
0,0,0,0,0.24,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,9.03,0.84,0,0,0,0,0,0,0,1.26,6.66,243.77,0.25,0,0,0,0,0,0,32.17,0,0,0,0,0,0.24,0,0,0,0,1.04,0,0,0,0,0,0,0.36,0,0,0,6.01,3.64,0,0,0,2.17,1.07,0,0.67,0,3.32,0.61,0,0,0,0,0,0,0,0,0,6.82,0,0,0,0.53,0,0,0,0.25,0,0,0,0,117.35,0,2.04,0,0,0.48,0,0,0,0,0,12.33,0,0,0,0,0.43,0,0,0.92,0,0,0.39,0,0,4.53,106.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,31.77,0,0,0,11.48,0,8.39,0,0,0,0,0,0,0,0,0,0,0.21,0,0,254.12,17.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.29,0,0,57.76,0,17.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97,0,0.19,0,0,0,0,0,0,0,0,0,0,50.31,0,0,0,0,2.17,0,0,0,0,0,0,0.69,0.24,0.33,0,0,0,0,0,0,19.1,10.83,262.78,12.29,99.15,0,0,0,0,0,22.55,0,0,0,0,0.13,0.64,5.05,0,0,0,0,0,0,0,0,0,0,3.35,2.06,0,0,64.9,24.39,2.47,0.57,0,0.58,0,0,2.29,0,3.64,1.54,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,2.07,0,0,0.16,0,25.17,0,30.95,0,0,0.64,0,0,0,0,0,11.23,0,0,0,0,0,0,0.37,0,0,0,0,0,0,5.45,111.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,48.71,0,0,0,0,20.63,0,0,0,28.45,0,9.79,0.16,0.35,0,0,0,0,0,0,0.74,0,0,1.38,0,0.21,0,0,0.58,0,0.23,0,0,0,0,0,0,0,0,0,1.24,0.24,5.58,0,0,82.56,7.53,25.01,0,0.18,0,0,0,0,0,0,0,0,0.13,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.26,8.38,0,0,0,0,0,0.89,0,0,0,0,0,6,0.19,0.28,0,0,0,0,0,0,10.9,18.29,415.57,0.63,4.27,0,0,0,0,0,26.53,0,0,0,0,0,3.2,2.21,0,0,0,0,0,0,0,0,0,0,0.36,4.99,0,0,27.84,2.36,9.77,0.64,0,1.45,0.98,0.38,6.32,0,3.02,0.7,0,0,0,0,0,0,0,0,0,3.67,0,0,0,0,0,0,0,1.55,0,0,0,0,101.5,0,6.01,0,0,0.65,0,0,0,0,0,3.24,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0.82,142.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,5.07,0,0.31,0,15.24,0,38.7,0,0.2,0,0,0,0,0,0,1.28,0,0,0.74,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0.18,0,93.01,0,0,19,15.27,8.72,0,0,0,0,0,0,0.22,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19,0,0,0,0,0,0,0,0,2.71,2.44,709.24,0,0,0,0,0,0,0,102.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,1.2,0,15.2,0,0,0,0.79,1.09,0,0,0,0,0,0,0,0,0,0.44,2.77,0,0.76,0,0,0,0,0,9.28,0,0,0,0,0,0,1.06,0,0,15.78,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,113.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.74,16.93,0,0,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.85,0,0,0,0,0,0,0,0,0,0,0,0,28.37,0,0,0,0,2.29,0,0,0,0,3.1,0,15.34,0,0,0,0,0.91,0,0,0,14.03,3.21,231.75,2.4,1.63,0,0,0,0,0,26.59,0,0,0,0,0,2.52,0,0,0,0,0,0,0,0,0,0,0,0.83,1.53,0,0,48.87,3.95,2.41,0.77,0,0.81,0,0,0,0,9.81,0,0,0,0,0,0,0,0,0,0,4.89,0,0,0,0,0,0,0,0,0,0,0,0,105.73,0,9.58,0,0,0.88,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48,191.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,24.85,0,0,0,21.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,145.96,8.89,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,14.65,0,0,48.47,19.33,4.8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.44,0,0,0,0,0,0,0,0,0,0,0,0,25.29,0,0,0,0,0,0,0,0,0,0,0,8.83,0,0,0,0,0,0,0,0,0.4,1.18,420.32,0,39.91,0,0,0,0,0,41.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,3.92,4.07,0,1.71,0,3.27,1.2,0,0.41,0,4.69,0,0,0,0,0,0,0,0,0,0,7.36,0,0,0,0,0,0,0,0,0,0,0,0,74.52,0,0.82,0,0,1.8,0,0,0,0,0,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,156.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.37,0,0,0,0,13.08,0,0,0,17.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.18,0,0,19.43,24.89,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32,0,0.15,0,0,0,0,0,0,0,0,0,0,57.24,0,0,0,0,0,0,0,0,0.09,0,0,13.42,0.44,0.12,0,0.34,0,0,0,0,6.47,4.35,369.27,0.12,64.29,0,0,0,0,0,51.04,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0.04,0,1.37,0,0,0,16.49,44.2,0,0,0,14.82,2.75,0.73,2.52,0,0.07,0.17,0,0,3.55,0,0,0,0,0,0,1.9,0,0,0,0.15,0,0,0,1.31,0,0,0,0,76.01,0,6.76,0,0,8.25,0,0,0,0,0,20.91,0.06,0,0,0,0,0,0.34,0,0,0,0,0,0,0.83,96.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51,0,0,0,0,9.2,0,0,0,30.89,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0.16,0,31.75,0,0,28.16,15.86,23.4,0,0,0,0,0,0,0.26,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,83.89,0,0,0,0,0,0,0,0,0,0,0,7.36,0,1.62,0,2.86,0,0,0,0,8.34,10.16,409.23,0.5,0.47,0,1.16,0,0,0,13.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.71,9.62,0,0.49,0,3.04,3.13,7.37,0,0,1.51,0.57,0,0,0,0,0,0,0,0,0,5.98,0,2.77,0,0,0,0,0,3.58,0,0,0,0,44.1,0,8.56,0,0,6.73,0,0,0,0,0,6.97,0,0,0,0,0,0,0.49,0,0,0,0,0,0,5.21,124.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.65,0,0,0,0,13.36,0,0,0,8.96,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,1.05,0,23.25,0,0,41.41,61.77,13.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,22.18,0,0,0,0,0,0,0,0,0,0,0,6.96,0.38,0,0,0.26,0,0,0,0,4.1,6.12,205.21,0.86,7.03,0,0,0,0,0,45.29,0,0,0,0,0,2.02,3.18,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,20.2,12.6,0,0,0,5.12,2.45,0,4.12,0,15.52,0.5,0,0,2.31,0,0,0,0,0,0.28,5.9,0,0,0,0,0,0,0,0.29,0,0,0,0,139.07,0,8.49,0,0,1.83,0,0,0,0,0,4.93,0,0,0,0,0.86,0,0.49,0,0.25,0,0,0,0,0.88,117.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.73,0,0,0,0,14.35,0,0,0,45.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,121.03,11.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.17,0,0,42.99,30.49,15.09,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0
