"Group","Abiotrophia","Acetivibrio","Acidaminococcaceae_unclassified","Acidaminococcus","Acinetobacter","Actinobacteria_unclassified","Actinomyces","Actinomycetales_unclassified","Aggregatibacter","Akkermansia","Alistipes","Alkalibaculum","Allisonella","Allobaculum","Alloprevotella","Alloscardovia","Alphaproteobacteria_unclassified","Anaerobacter","Anaerococcus","Anaerofustis","Anaeroglobus","Anaeroplasma","Anaerostipes","Anaerotruncus","Arcobacter","Asaccharobacter","Atopobium","Bacillales_unclassified","Bacilli_unclassified","Bacteria_unclassified","Bacteroidales_unclassified","Bacteroides","Bacteroidetes_unclassified","Barnesiella","Betaproteobacteria_unclassified","Bifidobacteriaceae_unclassified","Bifidobacterium","Bilophila","Blautia","Brochothrix","Burkholderiales_incertae_sedis_unclassified","Burkholderiales_unclassified","Butyricicoccus","Butyricimonas","Campylobacter","Campylobacterales_unclassified","Candidatus_Saccharibacteria_unclassified","Capnocytophaga","Cardiobacterium","Carnobacterium","Catenibacterium","Cellulosilyticum","Cloacibacillus","Clostridia_unclassified","Clostridiaceae_1_unclassified","Clostridiales_Incertae_Sedis_XI_unclassified","Clostridiales_Incertae_Sedis_XIII_unclassified","Clostridiales_unclassified","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XIX","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Collinsella","Comamonadaceae_unclassified","Coprobacillus","Coprococcus","Coriobacteriaceae_unclassified","Corynebacteriaceae_unclassified","Corynebacterium","Delftia","Deltaproteobacteria_unclassified","Desulfovibrio","Desulfovibrionaceae_unclassified","Desulfovibrionales_unclassified","Dialister","Dorea","Dysgonomonas","Eggerthella","Eikenella","Enterobacteriaceae_unclassified","Enterococcaceae_unclassified","Enterococcus","Enterorhabdus","Erysipelothrix","Erysipelotrichaceae_unclassified","Escherichia/Shigella","Ethanoligenens","Eubacteriaceae_unclassified","Eubacterium","Faecalibacterium","Filifactor","Finegoldia","Firmicutes_unclassified","Flavobacteriaceae_unclassified","Flavonifractor","Fructobacillus","Fusobacteriaceae_unclassified","Fusobacterium","Gammaproteobacteria_unclassified","Gemella","Gemmiger","Geobacillus","Gordonibacter","Granulicatella","Haemophilus","Hallella","Helcococcus","Holdemania","Howardella","Kingella","Klebsiella","Lachnospira","Lachnospiraceae_unclassified","Lactobacillaceae_unclassified","Lactobacillales_unclassified","Lactobacillus","Lactococcus","Lactonifactor","Leptotrichia","Leuconostoc","Marvinbryantia","Megamonas","Megasphaera","Methylobacterium","Mitsuokella","Mogibacterium","Moraxellaceae_unclassified","Morganella","Murdochiella","Negativicoccus","Neisseria","Neisseriaceae_unclassified","Novosphingobium","Odoribacter","Olsenella","Oscillibacter","Oxalobacter","Pantoea","Parabacteroides","Paraeggerthella","Paraprevotella","Parascardovia","Parasutterella","Parvimonas","Pasteurellaceae_unclassified","Pediococcus","Pelomonas","Peptococcaceae_1_unclassified","Peptococcus","Peptoniphilus","Peptostreptococcaceae_unclassified","Peptostreptococcus","Phascolarctobacterium","Planococcaceae_unclassified","Porphyromonadaceae_unclassified","Porphyromonas","Prevotella","Prevotellaceae_unclassified","Propionibacteriaceae_unclassified","Propionibacterium","Proteobacteria_unclassified","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Pseudoramibacter","Pyramidobacter","Rhizobiales_unclassified","Rikenella","Rikenellaceae_unclassified","Roseburia","Rothia","Ruminococcaceae_unclassified","Ruminococcus","Ruminococcus2","Salmonella","Sarcina","Selenomonadales_unclassified","Selenomonas","Serratia","Shuttleworthia","Slackia","Soonwooa","Sphingomonadaceae_unclassified","SR1_unclassified","Staphylococcus","Stenotrophomonas","Streptococcaceae_unclassified","Streptococcus","Subdoligranulum","Sutterella","Synergistaceae_unclassified","Turicibacter","Veillonella","Veillonellaceae_unclassified","Weissella","Xanthomonadaceae_unclassified"
"SRR1978871",0,0,0,8,1,1,6,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,116,0,8,0,0,0,2,735,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,55,0,0,31,0,0,108,0,0,0,6,36,0,0,0,15,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,62,8,0,0,0,992,0,0,12,0,1,0,0,0,0,8,0,0,0,5,13,0,0,0,13,1,0,14,528,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,8,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,5,182,1,73,0,0,5,0,0,0,1,0,0,0,0,0,0,399,0,0,0,43,1,0,0,0
"SRR1978872",0,0,0,0,2,0,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,5,182,22,3,0,0,0,0,270,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,13,0,0,52,0,0,46,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,17,41,0,0,0,0,0,0,0,0,28,0,0,0,0,239,0,0,9,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,52,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,8,0,2,0,0,0,13,0,0,0,0,0,102,0,7,2,0,0,0,1,0,0,0,0,0,0,0,0,8,665,0,42,0,0,3,0,0,0,0,0,0,0,0,0,0,40,0,0,0,7,1,0,0,0
"SRR1978873",0,0,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77,0,237,0,4,0,0,3,0,204,0,0,0,5,0,0,0,0,0,0,0,7,0,0,2,143,0,0,50,0,4,85,0,0,0,2,22,0,0,0,18,0,2,0,0,0,0,0,0,22,0,3,0,0,0,0,0,0,49,98,0,0,0,363,0,0,7,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,7,0,0,71,598,1,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,3,1,11,52,1,0,0,0,0,0,0,0,0,0,0,5,5,261,36,31,0,0,31,0,0,0,0,0,0,0,0,0,0,74,0,10,0,13,9,0,0,0
"SRR1978874",0,0,0,44,0,10,2,1,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,9,1233,0,17,4,4,222,0,283,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,4,20,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,248,0,0,0,317,0,0,3,0,1,0,0,0,0,14,0,0,0,4,21,0,0,0,0,0,16,56,479,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,153,0,2,0,29,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,36,0,0,0
"SRR1978875",0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,46,0,1,0,0,1,0,297,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69,0,0,181,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,10,0,2,0,0,0,0,4,0,0,1,0,30,0,0,30,0,0,0,0,1,0,3,0,0,0,0,8,0,0,0,0,0,9,5,569,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,26,0,0,0,0,0,8,0,0,0,0,0,0,0,35,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1905,59,10,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,0,0,7,0,1,0,0
"SRR1978876",0,0,0,0,0,3,4,0,0,0,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,176,188,607,7,7,0,0,0,0,316,0,0,4,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,99,4,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,0,0,31,0,0,0,0,0,0,0,0,28,1,0,0,1,310,0,0,102,0,2,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,76,1418,0,1,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,52,0,0,18,0,24,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,235,138,96,0,0,50,0,0,0,0,0,0,0,0,0,0,264,0,22,0,1,6,0,0,0
"SRR1978879",0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,75,0,1005,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,5,59,0,0,0,0,14,0,0,0,6,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,73,7,0,0,0,7,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,1023,2,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,5,12,2,3,0,0,0,0,0,0,15,1,0,0,0,0,0,70,0,0,0,172,4,0,0,0
"SRR1978880",0,0,0,0,0,0,17,5,0,2,21,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,2,0,2,69,0,38,0,0,0,0,20,0,1667,0,0,0,38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,148,4,0,6,0,1,0,4,129,0,0,0,35,0,0,0,0,0,0,0,178,6,0,22,0,2,0,0,0,0,258,0,0,0,0,18,0,6,123,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,1666,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,2,96,245,5,0,0,0,0,0,0,4,0,0,0,1,0,1,358,0,0,0,0,19,0,0,0
"SRR1978881",0,0,0,0,0,1,2,1,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,65,0,7,0,4,159,0,694,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,12,0,0,20,2,0,172,0,0,2,0,56,0,0,0,14,0,0,0,0,0,0,0,0,43,0,1,0,0,0,1,0,0,2,1,0,0,0,42,0,0,5,0,1,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,8,916,0,2,2,6,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,9,21,0,0,0,0,0,0,0,0,0,0,0,1,6,120,113,56,0,0,1,0,0,0,0,0,0,0,0,0,5,248,0,0,0,7,0,0,0,0
"SRR1978882",0,0,0,0,0,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,1,0,0,33,0,685,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,8,0,0,0,3,25,0,1,0,8,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,262,1,0,0,0,17,0,0,7,0,0,0,3,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,589,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,2,10,22,2,8,0,0,0,0,0,0,4,1,0,0,0,0,0,72,0,0,0,9,0,0,0,0
"SRR1978883",0,0,0,22,1,21,12,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,15,4,406,0,2,0,4,223,2,1700,0,0,0,36,4,1,0,0,0,0,0,0,0,0,3,0,0,0,21,0,18,192,0,0,0,15,62,0,0,0,5,0,1,0,0,0,0,0,84,188,0,1,0,3,0,0,0,0,2,0,0,0,0,682,0,0,20,0,5,0,0,4,0,13,0,0,0,6,0,0,0,0,0,0,28,9,613,8,13,255,0,0,2,0,0,0,222,0,0,4,1,0,0,0,2,0,0,0,0,4,0,0,22,0,15,0,13,0,0,0,0,0,0,0,2,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,41,2,174,0,0,1,0,0,0,0,0,0,0,0,0,1,1145,0,0,0,1,96,6,0,0
"SRR1978884",0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,7,0,0,0,0,0,0,442,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,152,0,0,8,0,4,374,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,99,0,3,0,1,0,0,0,0,0,67,0,0,0,155,0,0,7,0,45,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,559,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,12,8,1,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,225,0,0,0
"SRR1978885",0,0,0,0,0,3,6,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,75,34,3,0,0,67,0,375,0,0,0,19,0,1,0,1,0,0,0,0,0,0,3,37,0,0,78,2,0,137,0,0,0,0,30,0,0,0,109,0,0,0,0,0,0,0,7,40,0,0,0,26,0,0,0,0,39,2,0,0,0,100,0,0,18,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,31,15,915,0,0,9,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,3,149,22,26,0,0,0,0,0,0,1,0,0,0,0,0,0,61,0,0,0,0,2,1,0,0
"SRR1978886",0,0,0,0,0,2,2,0,0,0,85,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,191,0,526,1,14,0,8,885,0,3117,0,0,0,66,2,0,0,0,0,0,0,0,0,0,0,23,0,0,144,10,0,745,0,3,9,17,0,0,2,0,7,0,0,0,0,0,0,0,2,314,0,20,0,3,0,0,0,0,5,0,0,3,0,578,0,0,30,1,6,0,0,0,0,2,0,0,0,6,4,0,0,4,0,0,1,7,3313,0,0,8,43,0,1,0,0,49,0,0,0,0,0,0,0,0,10,0,0,0,0,27,0,0,23,0,0,0,0,0,1,0,0,0,0,0,10,0,141,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,14,305,58,26,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,2,7,0,0,0
"SRR1978887",0,0,0,0,0,0,7,2,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,314,12,661,9,3,1,0,0,5,769,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,28,0,0,119,13,0,243,0,0,0,0,32,0,0,1,8,0,0,0,0,0,0,8,35,169,0,0,0,0,0,0,0,0,41,1,0,0,0,755,0,0,30,0,3,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,1,50,2306,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,51,0,0,36,0,0,0,15,0,0,0,0,0,43,0,4,0,1,0,133,0,21,2,0,0,0,0,0,0,0,0,0,0,0,28,40,898,150,174,0,0,75,0,0,0,0,0,0,0,0,0,0,67,0,0,0,14,10,0,0,0
"SRR1978889",0,0,0,0,0,0,8,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,315,13,224,2,9,0,0,0,1,887,0,0,0,26,1,1,0,0,0,0,0,0,0,0,2,26,0,0,126,4,0,238,0,1,0,4,2,0,0,0,33,0,0,0,0,0,0,1,18,170,0,0,0,0,0,0,0,0,256,1,2,0,0,488,0,0,45,0,1,0,0,1,0,2,0,0,0,4,9,0,0,5,0,0,0,7,1174,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,8,0,0,4,0,0,0,2,0,0,0,0,0,63,0,2,0,0,0,124,0,23,1,0,0,0,0,0,0,0,0,0,0,0,2,8,707,108,120,0,0,30,0,0,0,0,0,0,0,0,0,0,80,0,0,0,32,12,0,0,0
"SRR1978890",0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,51,77,99,0,0,0,0,0,167,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,0,0,10,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,6,0,0,0,3,0,0,0,0,17,0,0,0,0,85,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,23,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,55,8,0,0,0,0,0,0,0,0,0,0,0,0,2,189,14,9,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0
"SRR1978891",0,0,0,0,0,1,5,2,0,3,61,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,7,0,0,111,9,174,0,20,0,0,825,0,2454,0,0,0,43,0,1,0,0,2,0,0,0,0,0,1,6,0,0,222,7,0,20,0,0,34,16,5,0,0,0,15,0,0,0,0,0,0,0,1,324,0,1,0,0,0,0,0,0,42,4,0,0,1,503,0,0,10,1,6,0,0,1,0,0,0,0,0,6,10,0,0,0,0,0,0,1,3657,0,1,22,9,0,1,0,4,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,0,0,5,0,0,0,8,2,0,0,0,0,0,1,1,0,14,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,9,3,640,449,435,0,0,0,0,0,0,0,0,0,0,0,0,2,949,0,0,0,0,10,0,0,0
"SRR1978892",0,0,0,0,0,0,3,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,9,110,10,3,0,0,0,0,869,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,29,0,0,317,5,0,183,0,0,0,1,1,0,0,1,23,0,0,0,0,0,0,0,24,89,0,0,0,1,0,0,0,0,141,1,0,0,2,1148,0,0,45,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,1,30,1575,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,5,0,0,0,0,0,37,0,6,0,4,0,96,0,10,4,0,0,0,0,0,0,0,0,0,0,0,11,14,887,96,194,0,0,152,0,0,0,0,0,0,0,0,0,0,67,0,0,0,38,1,0,0,0
"SRR1978893",0,0,0,0,1,0,15,16,0,3,161,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,120,0,1463,15,0,0,0,6,6,4766,0,0,0,87,7,0,0,0,0,0,0,0,0,0,11,0,0,0,121,1,0,29,0,0,33,42,0,0,3,0,118,0,0,0,0,0,0,0,0,385,0,1,0,0,0,0,0,0,77,0,0,0,0,478,0,1,16,0,6,0,0,0,0,1,0,0,3,4,0,0,0,8,0,0,0,2,1473,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,15,0,0,109,0,0,0,0,0,0,0,0,0,0,2,0,0,67,0,176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,176,1,206,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,10,3,0,0,0
"SRR1978894",0,0,0,1,0,0,4,0,0,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1500,1,193,84,2,0,0,165,3,508,0,0,0,26,0,0,0,0,0,0,0,0,0,0,4,172,0,0,260,1,0,495,0,0,0,1,0,0,0,6,3,0,0,0,0,0,0,0,4,44,0,0,0,2,0,0,0,0,314,2,0,0,0,133,0,0,163,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,10,776,0,2,50,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,4,1,0,12,0,0,0,0,0,0,0,0,0,12,0,7,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1108,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,12,8,0,0,0
"SRR1978895",0,0,0,0,0,1,4,3,0,35,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,314,0,147,4,13,0,0,10,0,1037,0,0,0,42,0,0,0,0,0,0,0,0,0,0,4,0,0,0,207,21,0,6,0,2,9,51,0,0,0,0,2,0,0,0,0,0,2,0,0,9,0,4,0,0,0,0,0,0,325,31,0,33,0,154,0,0,247,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,7,1198,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,436,242,15,0,0,14,0,0,0,0,0,0,0,0,0,2,40,0,0,3,0,23,0,0,0
"SRR1978896",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,2,0,4,0,311,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,6,0,0,61,1,0,204,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,63,0,3,0,7,0,0,0,0,6,0,0,2,0,37,0,0,17,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,10,463,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1649,62,6,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,36,4,0,0,0
"SRR1978897",0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,225,6,354,38,0,0,0,0,1,170,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,122,4,0,58,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,16,54,0,0,0,0,0,0,0,0,29,1,0,0,2,274,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,16,0,0,0,5,0,0,0,0,0,10,0,0,0,2,0,83,0,0,7,0,0,4,0,0,0,0,0,0,0,0,7,0,558,45,4,0,0,12,0,0,0,0,0,0,0,0,0,0,13,0,0,0,10,0,0,0,0
"SRR1978898",0,0,0,0,0,3,2,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,49,0,0,0,0,0,0,734,0,0,0,9,0,1,0,0,0,0,0,0,0,0,5,74,0,0,113,21,0,173,1,0,1,2,2,0,0,0,5,0,0,0,0,0,0,0,0,68,0,2,0,9,0,1,0,0,4,1,0,1,0,332,0,5,18,0,1,0,3,40,0,3,0,0,0,5,9,0,0,0,0,0,24,4,853,0,9,112,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,41,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,126,61,240,0,0,0,0,0,0,0,0,0,0,2,0,0,62,0,0,0,37,4,0,0,0
"SRR1978899",0,0,0,0,0,0,1,0,0,5,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,679,3,99,0,0,0,0,0,0,813,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,18,0,0,258,1,48,0,0,0,19,47,0,0,2,0,3,0,0,0,0,0,0,0,0,118,0,41,0,0,0,1,9,0,19,127,0,9,0,199,0,0,423,0,1,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,2225,11,24,2213,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,219,1,12,0,0,3,0,0,0,12,0,0,0,0,0,0,16,0,1,0,0,0,12,0,0
"SRR1978900",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,393,0,0,0,0,0,2,52,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,46,11,0,18,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,40,30,0,0,0,2,0,0,0,0,2,344,0,3,0,33,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,0,85,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0
"SRR1978901",0,0,0,0,0,0,2,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,147,0,0,0,0,0,0,678,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,105,0,0,54,0,0,4,0,0,0,0,1,18,0,0,0,0,0,0,0,63,121,0,2,0,0,0,0,0,0,115,0,0,0,0,253,0,0,31,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,140,163,88,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,3,2,0,0,0
"SRR1978902",0,0,0,0,0,8,4,0,0,26,62,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,60,1,453,0,1,0,0,6,1,996,0,0,0,65,2,0,0,0,0,0,0,0,0,0,0,5,0,0,62,137,0,6,0,0,19,7,3,0,0,0,94,0,0,0,0,0,1,0,0,213,0,1,0,0,0,0,0,0,94,3,0,0,0,1032,0,0,21,0,13,0,85,2120,0,0,0,0,0,3,0,0,0,1,0,0,0,11,1026,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,13,292,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,1,0,1,0
