"Abiotrophia","Acetivibrio","Acidaminococcaceae_unclassified","Acidaminococcus","Acinetobacter","Actinobacteria_unclassified","Actinomyces","Actinomycetales_unclassified","Aggregatibacter","Akkermansia","Alistipes","Alkalibaculum","Allisonella","Allobaculum","Alloprevotella","Alloscardovia","Alphaproteobacteria_unclassified","Anaerobacter","Anaerococcus","Anaerofustis","Anaeroglobus","Anaeroplasma","Anaerostipes","Anaerotruncus","Arcobacter","Asaccharobacter","Atopobium","Bacillales_unclassified","Bacilli_unclassified","Bacteria_unclassified","Bacteroidales_unclassified","Bacteroides","Bacteroidetes_unclassified","Barnesiella","Betaproteobacteria_unclassified","Bifidobacteriaceae_unclassified","Bifidobacterium","Bilophila","Blautia","Brochothrix","Burkholderiales_incertae_sedis_unclassified","Burkholderiales_unclassified","Butyricicoccus","Butyricimonas","Campylobacter","Campylobacterales_unclassified","Candidatus_Saccharibacteria_unclassified","Capnocytophaga","Cardiobacterium","Carnobacterium","Catenibacterium","Cellulosilyticum","Cloacibacillus","Clostridia_unclassified","Clostridiaceae_1_unclassified","Clostridiales_Incertae_Sedis_XI_unclassified","Clostridiales_Incertae_Sedis_XIII_unclassified","Clostridiales_unclassified","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XIX","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Collinsella","Comamonadaceae_unclassified","Coprobacillus","Coprococcus","Coriobacteriaceae_unclassified","Corynebacteriaceae_unclassified","Corynebacterium","Delftia","Deltaproteobacteria_unclassified","Desulfovibrio","Desulfovibrionaceae_unclassified","Desulfovibrionales_unclassified","Dialister","Dorea","Dysgonomonas","Eggerthella","Eikenella","Enterobacteriaceae_unclassified","Enterococcaceae_unclassified","Enterococcus","Enterorhabdus","Erysipelothrix","Erysipelotrichaceae_unclassified","Escherichia.Shigella","Ethanoligenens","Eubacteriaceae_unclassified","Eubacterium","Faecalibacterium","Filifactor","Finegoldia","Firmicutes_unclassified","Flavobacteriaceae_unclassified","Flavonifractor","Fructobacillus","Fusobacteriaceae_unclassified","Fusobacterium","Gammaproteobacteria_unclassified","Gemella","Gemmiger","Geobacillus","Gordonibacter","Granulicatella","Haemophilus","Hallella","Helcococcus","Holdemania","Howardella","Kingella","Klebsiella","Lachnospira","Lachnospiraceae_unclassified","Lactobacillaceae_unclassified","Lactobacillales_unclassified","Lactobacillus","Lactococcus","Lactonifactor","Leptotrichia","Leuconostoc","Marvinbryantia","Megamonas","Megasphaera","Methylobacterium","Mitsuokella","Mogibacterium","Moraxellaceae_unclassified","Morganella","Murdochiella","Negativicoccus","Neisseria","Neisseriaceae_unclassified","Novosphingobium","Odoribacter","Olsenella","Oscillibacter","Oxalobacter","Pantoea","Parabacteroides","Paraeggerthella","Paraprevotella","Parascardovia","Parasutterella","Parvimonas","Pasteurellaceae_unclassified","Pediococcus","Pelomonas","Peptococcaceae_1_unclassified","Peptococcus","Peptoniphilus","Peptostreptococcaceae_unclassified","Peptostreptococcus","Phascolarctobacterium","Planococcaceae_unclassified","Porphyromonadaceae_unclassified","Porphyromonas","Prevotella","Prevotellaceae_unclassified","Propionibacteriaceae_unclassified","Propionibacterium","Proteobacteria_unclassified","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Pseudoramibacter","Pyramidobacter","Rhizobiales_unclassified","Rikenella","Rikenellaceae_unclassified","Roseburia","Rothia","Ruminococcaceae_unclassified","Ruminococcus","Ruminococcus2","Salmonella","Sarcina","Selenomonadales_unclassified","Selenomonas","Serratia","Shuttleworthia","Slackia","Soonwooa","Sphingomonadaceae_unclassified","SR1_unclassified","Staphylococcus","Stenotrophomonas","Streptococcaceae_unclassified","Streptococcus","Subdoligranulum","Sutterella","Synergistaceae_unclassified","Turicibacter","Veillonella","Veillonellaceae_unclassified","Weissella","Xanthomonadaceae_unclassified"
0,0,0,0,0,0.21,0.62,0,0,0.28,31.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08,0.87,406.47,0.37,0,0,0,5.79,0.2,56.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0,0,17.71,0.13,0,16.36,0,0,0,0.88,0,0,0.1,0,0.28,0,0,0,0,3.52,0,0,0,16.16,0,0.76,0,0,0,0,0,0.09,6.44,0,0,0,0,33.64,0,0,6.13,0,0.1,0,0,0,0,0,0,0,0.09,0.08,0,0,0,0,0,0,0.07,17.42,189.03,0,0,0,0.38,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0.96,0,0,40.63,0,0,0,1.85,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0.23,0.09,0,56.26,17.03,83.41,0,0,2.57,0,0,0,0.11,0,0,0,0,0,0,24.37,0,0,0,0,0,0,0,0
0,0,0,0.84,0,0,0,0,0,0,42.99,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,2.37,0,2.04,0,0,0,0,0.32,0,549.25,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52,0.6,0,0,0,5.02,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,9.44,0,6.52,0,237.27,0,0,0,0,0.51,0.21,0,0.81,0,1.88,0,0,15.33,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,145.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0.21,0,4.79,8.47,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.43,0,0,0.12,46.14,0,0,0,37.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.22,8.1,259.3,0,0,0,0,1.15,0,35.73,0,0,0.44,0.48,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,116.85,2.71,0,7.26,0,0,0,0.32,0.2,0,0,0,1.29,0,0,0,0,0,0,0,0.31,7.24,0,0,0,0,0,0,0,0,14.7,0,0,0,0,42.78,0,0,10.84,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.41,8.82,174.07,0,0,0,0,0,0,0,0.33,12.72,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0.53,0.16,0,29.09,0,0,0,0,0,0,0,0,0,0,0,0.19,0,23.06,0,3.03,0,48.54,1.03,0,0,0,0,0,0,0,0,0,0,0,1.36,0,56.18,1,8.28,0,0,0,0,0,0,1.25,0,0,0,0,0,0.11,2.23,0,11.69,0,0.43,0.65,0,0,0
0,0,0,0,0,0,0.22,0,0,0,2.88,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,14.76,0,3.88,0,0.37,0,0,0,0,447.1,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,5.65,0.79,0,1.98,0,0,5.65,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,1.87,0,0,0,1.12,0,0,1.88,142.09,0,0,0,24.42,0,0,6.84,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39,31.95,316.02,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,9.35,0,10.13,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0
0,0.46,0,0,0,0.62,0.41,0.11,0,0.18,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,235.29,1.25,94.53,11.82,0.33,0,0,0,0.9,112.62,0,0,0.26,6.38,0,0,0,0,0.34,0,0,0,0,0.47,1.36,3.6,0,0,30.6,1.58,0,5.76,0,0,0,17.76,0,0,0.19,0,0.48,0,0.13,0,0.17,0,21.33,0.14,0,5.06,0,0.83,0,0,0,0,0,0,0.15,1.6,0,0.34,0.13,55.95,0,0,24.28,0,1.42,0,0,0.44,0,0.13,0,0,0,0.33,0.17,0,0,0.14,0,0,0,12.39,136.04,0,0.16,5.99,0,0,0.29,4.97,13.7,0,0.12,0,0,0,0,0,0,0,0,0,0,0.39,0,6.72,0,0,23.75,0,0,0,0.14,0.47,0,0,0,0,0,0,0,0,0.07,0,11.46,0.12,0.78,0,0,0,0,0,1.96,0,0,0,0,0,0,0.87,3.7,88.68,47.39,9.73,0,0,14.82,0,0,0,0,0,0,0,0,0,0,12.34,0,0.38,4.7,0.14,2.56,0.29,0,0
0,0,0,0,0,0,0.9,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,13.12,0,18.04,0,0,0,0,0,0,75.6,0,0,0,4.04,0,0,0,0,0,0,0,0,1.83,0,0,79.58,0,0,28.53,0.24,3.99,112.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.91,1.32,0,0,0,1.33,0,0,0,0,0,276.9,0,0,0,107.26,0,0,1.93,0,0,0,0,0.38,0,0.41,0,0,0,0.51,1.78,0,0,0,0,0,0,4,181.16,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0.96,0,0,0,0,4.72,14.69,22.76,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2,0,0,0,8.08,1.41,0,0,0
0,0,0,0,0,0.5,0.77,0,0,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,55.3,0.38,0.7,0,0,0.09,0,510.06,0,0,0,6.73,0.2,0,0,0,0,0,0,0,0,0,0.4,0,0,0,8.43,0.31,0,1.4,0,0.75,10.36,0,24.43,0,0,0.18,16.24,0,0,0,0,0,0,0,0,28.69,0,0,0,0,0,0,0,0,1.09,0,0,0,0,91.89,0,0,8.36,0,0.16,0,0,0,0,0,0,0,0.18,0,0,0,0,0.12,0,0,0,0.21,202.88,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97,0,15.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.1,33.36,0,2.52,0,0,0,0,0,0,0.17,0,0,0,0,0,0,3.95,0,0,0,0,0,0,0,0
0,0,0,1.34,0,0.62,0.29,0,0,0,17.16,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,1.98,0,98.51,0,0.89,0,2.45,160.83,0,112.21,0,0,0,11.18,0,0,0,0,0,0,0,0,0,0,0,5.52,0,0,4.9,0,0,17.48,0,0.19,0.29,0,24.71,0,0,0,3.79,0,0,0,0,0,0,0,0,30.49,0,0,0,0,0.73,0,0,0,0.26,0.52,0,0,0,260.27,0,0,3.96,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,236.5,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0.26,0,0,4.69,0,0,0,0.24,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.32,4.69,4.06,0,0.21,3.06,0,0,0,0,0,0,0,0,0,0,2.12,0,1.48,0.57,0,0,0,0,0
0,0,0,0,0,1.76,0.62,0,0,0,6.99,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,0.21,257.32,0,1.48,0,0,0.71,0.27,199.57,0,0,0,11.21,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,6.31,0,0,3.2,0,1.87,8.25,0,2.08,0,0,0,1.08,0,0,0,0,0.49,4.97,0,0,37.12,0,0,0,0,0,0,0,0,4.13,0,0,0,0,182.91,0,0,1.88,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.48,221.01,0,0.68,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,0,0,7.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,14.62,0,0,0,0,0,0,0,0,0,0,0,0.74,0,10.2,0,1.94,0,0,2.14,0,0,0,0.33,0,0,0,0,0,0.26,22.19,0,1.39,0,0,0,0,0,0
0,0,0,7.34,0,0,0,0,0,0,7.7,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.28,0.61,283.2,0,0.6,0,0,18.58,0,50.13,0,0,0,2.3,1.1,0,0,0,0,0,0,0,0,0,0,1.7,0,0,5.25,0,5.72,41.3,0,0,0,0,9.07,0,0,0,1.57,0,0,0,0,0.17,0,0,0,17.54,0,0,0,0,0,0,0,0,0,1.88,0,0,0,97.15,0,0,2.16,0,0.23,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,9.88,247.37,0.21,0.24,7.36,0,0,0,0,0.45,0,2.36,0,0,0,0,0,0,0,0,0,0,0.98,0,0.25,0,0,5.41,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0,53.62,11.63,13.99,0,0,1.98,0,0,0,0,0,0,0,0.29,0,0,97.68,0,1.8,0,0,1.54,0,0,0
0,0,0,0,0,0,0.67,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03,0,10.36,0,0,0,0,1.18,0,381.9,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,12.77,0,0,0.24,0,0.2,0,0,74.83,0,0,0.23,1.68,0,0,0,0,0,0,0,0,20.47,0,1.19,0,8.63,0,0,0,0,0.93,15.07,0,0,0,13.65,0,0,2.66,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,2.37,443.25,0,0,3.84,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,11.65,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,17.04,0,0,0,0,11.64,0,0,0
0,0,0,0,0,0.48,0,0,0,6.64,43.82,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,14.86,0,127.33,0,3.04,0,0,4.58,0,148.32,0,0,0,5.62,0,0,0,0,0,0,0,0,0,0,0.33,27.64,0,0,7.21,1.3,0,29.24,0,0,0,0.41,0,0,0,0,1.63,0,0,0,0,0.46,0,0,0,8.78,0,0,0,0,0,0,0,0,0.73,10.78,0,0,0,101.73,0,0,3.33,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,17.94,382.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,6.2,0,0,0,4.83,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0,57.21,0.79,23.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,1.56,0,0,0,0
0,0,0,0,0,0,1.15,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0.5,30.19,0,0,0,0,11.37,0,318.29,0,0,0.79,2.47,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,5.05,6.24,0,2.35,0,0.33,0,0.18,4.41,0,0,0.65,0.34,0,0,0,0,0,0,0,0.25,25.34,0,0.2,0,0,0,0,0,0,2.84,0.52,0,0,0,85.48,0,0,1.69,0,0,0,0,0,0,0,0,0,0.18,0,0.23,0,0,0,0,0,0,8.77,486.52,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.19,1.72,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,19.33,9.38,8.02,0,0,0,0,0,0,0.74,0,0,0,0,0,0,3.38,0,0,0,1.53,0.74,0,0,0
0,0,0,0,0,0,1.3,0,0,0,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.06,0,123.66,0,5.89,0,0,14.4,1.24,178.53,0,0,0.42,0.83,0.61,0,0,0,0,0,0,0,0,0,0,0.22,0,0,14.46,1.54,0,1.2,0,0,2.33,0,48.63,0,0,0,2,0,0,0,0,0.18,0,0,0,25.64,0,0,0,0,0,0,0,0,0,1.76,0,0,0,54.56,0,0,11.02,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,9.15,403.41,0,0.18,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0.53,0,0,11.64,0,0,0,0,0.18,0,0,0,0,0,0,0,0,5.71,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,38.25,8.64,28.33,0,0,0,0,0.14,0,0,0,0,0,0,0,0,4.72,0,0.17,0,0,0.67,0,0,0
0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,169.29,0,0.17,0,0,0,0.22,50.23,0,0,0.34,0.43,0.51,0,0,0,0,0,0,0,0,0,0,5.27,0,0,1.15,0,4.94,0.52,0,0,21.31,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0.26,10.98,0,0,0,0,0,0,0,0,0.16,0.74,0,0,0,0.51,0,0,1.24,0,2.33,0,0.44,4.15,0,0,0,0,0,0,0.18,0,0,0,0,0,0,20,568.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,4.2,0,1.01,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.77,0,0,0,0,0,0,0,0,0,0,0,0.87,0.25,2.74,0,159.8,0,0,5.17,0,0,0,0,0,0,0,0,0,0,0.95,0,2.47,0,0,4.41,0,0,0
0,0,0,0,0,0.55,0.21,0,0,0,10.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.13,4.19,276.89,3.99,0.92,0,0,0,0,88.71,0,0,0,0.93,0.56,0,0,0,0,0,0,0,0,0,0.39,2.64,0,0,16.86,0.2,0,13.34,0,0,0,0,6.05,0,0,0,1.56,0,0,0,1.21,0,0,0,2.89,15.42,0,0,0,0,0,0.96,0,0,1.05,0,0,0,0,60.43,0,0,2.55,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0.18,5.39,266.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,2.48,0,0,6.98,0,0,0,1.94,0,0,0,0,0,2.58,0,0.18,0,0,0,34.32,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.72,0,137.77,6.44,14.07,0,0,2.99,0,0,0,0,0,0,0,0,0,0,3.99,0,0,0,1.53,0.16,0,0,0
0,0,0,68.88,0.22,0,3.17,1.17,0,1.62,3.55,0,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.45,0,119.55,0,0,0,0,3.45,0,147.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,0,0,0.7,0,0,7.12,0,12.68,0.91,0,0.35,2.53,0,0,0,0,0.74,0,0,0.2,38.31,0,0,0,0,0,0.3,0,0,8.04,2.52,0,0,0,1.32,0,0,2.3,0,5.8,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,139.92,0,0.18,276.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,16.13,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.56,4.12,0,22.48,0,0,8.66,0,0,0,0,0,0,0,0,0,0,117.57,0,1.13,0,0,4.87,0,0.46,0
0,0,0,0,0,0,0.46,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,1.9,5.16,120.1,0,0,0.26,0,11.05,2.84,113.69,0,0,0,7.51,0,0,0,0,0,0,0,0,0,0,0.24,1.06,0,0.27,5.22,0,0,0.51,0,0.34,0,0,33.01,0,0,0,1.84,0,0,0,0,2.44,0,0,0,5.15,0,0.73,0,0,0,0.96,0,0,0.45,8.08,0,0,0,203,0,0,1.73,0,2.02,0,0.47,5.17,0,0,0,0,0,0.3,0,0,0,0,0,0,0,30.2,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,12.82,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63,8.59,61.71,0,0,0,0,0,0,3.81,0,0,0,0,0,0,7.04,0,0.2,0,0,0,0,0,0
0,0,0,0,0,0.35,0.18,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,0,80.55,0,0.86,0,1.34,124.01,0,90.03,0,0,0,1.46,0.36,0,0,0,0,0,0,0,0,0,0.61,8.67,0.21,0,12.7,0,0.19,60.03,0,0,0,0,44.77,0,0,0,1.71,0,0,0,0,0,0,0,0,13.56,0,0,0,0,0,0,0,0,0.15,0.25,0,0,0,37.46,0,0,7.2,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,15.75,172.35,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0.61,0,12.37,0,0.19,0,1.37,0.63,0,0,0,0,0,0,0,0,0,0,0,0.38,0,304.21,17.82,23.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0.2,0,4.31,0.5,0,0,0
0,0,0,0,0,0,0,0,0,0,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,4.76,637.94,0.27,0,0,0,1.08,0,64.52,0,0,5.06,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0.41,0,0.9,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,27.98,0,0,6.64,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,10.4,234.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,7.74,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,13.53,0.39,2.95,0,0,0,0,0,0,0.84,0,0,0,0,0,0,1.28,0,0,0,0,0.51,0,0,0
0,0,0,0,0,0.19,0.27,0,0,0,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,6.06,0,180.94,0,3.27,0,0.1,74.26,0.18,151.43,0,0,0.18,3.44,0,0,0,0,0,0,0,0,0,0,0.12,31.84,0,0,18.45,0.33,0,102.66,0,0.07,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,3.17,26.81,0,1.5,0,0.79,0.33,2.46,0,0,0,1.41,0,0,0,82.91,0,0,2.97,0,1.17,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.86,6.27,212.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.09,0,0,7.98,0,0,0,0,0,0,0,0,0,0,0,0.68,0,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,61.5,26.67,21.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,2.73,0.41,0,0,0
0,0,0,0,0.27,4.11,0.26,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,0,8.25,0,0,0,0,29.45,0,217.8,0,0,0,15.55,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,10.48,0,0,17.78,0,0.34,0,0,38.72,0,0,0,1.16,0,0,0,0,0,0,0,0,40.27,0,0.26,0,0.31,0,0,0,0,0,0,0,0,0,180.48,0,0,2.82,0,0,0,0,0,0,0.49,0,0,0,0,0.47,0,0,0,0.2,0,0,22.4,243.95,0,0,0,0,0,0,0,0,162.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,12.53,0.45,28.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0
0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.42,0,13.5,0,0,0,0,8.73,0,137.91,0,0,0,36.19,0,0,0,0,0,0,0,0,0,0,0,33.79,0,0,22.85,0,23.18,144.19,0,0,0,0,29.13,0,0,0,18,0,0,0,0,0,0,0,0,27.96,0,0,0,0.31,0,0,0,0,0,0,0,0,0,12.77,0,0,3.81,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,2.12,343.55,0,0,0,0,0,0,0,1.49,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.27,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.27,84.88,15.26,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.76,0,0,0,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,18.55,0.55,67.81,0,0,0,0,0,0.38,233.22,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,14.44,0.58,0,6.83,0,0,2.68,0,3.53,0,0,0,3.74,0,0,0,0,0,0,0,0,6.08,0,0,0,0,0,0,0,0,0.99,1.03,0,0,0,116.82,0,0,7.51,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,20.99,487.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,1.38,0,0,13.22,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0
0,0,0,0,0,0,0.83,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81,0,36.64,0.42,0,0,0,0.14,0,604.63,0,0,0,6.34,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,7.61,0.39,0,1.55,0,1.12,5.61,0,0.41,0,0,0,12.81,0,0,0,0,0,0,0,0.17,32.6,0,0,0,0.16,0,0,0,0,0.67,0,0,0,0,72.43,0,0,9.18,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.45,204.57,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,2.76,0.69,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0.76,0,23.4,0,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0
